"3457","Menominee","0","0","0","0","Commercial-Institutional","2016"
"3458","Midland","0","0","0","0","Commercial-Institutional","2016"
"3459","Missaukee","0","0","0","0","Commercial-Institutional","2016"
"3460","Monroe","0","0.01","0","0.01","Commercial-Institutional","2016"
"3461","Montcalm","0","0","0","0","Commercial-Institutional","2016"
"3462","Montmorency","0","0","0","0","Commercial-Institutional","2016"
"3463","Muskegon","0","0.01","0","0.01","Commercial-Institutional","2016"
"3464","Newaygo","0","0","0","0","Commercial-Institutional","2016"
"3465","Oakland","0","0.03","0","0.03","Commercial-Institutional","2016"
"3466","Oceana","0","0.02","0","0.02","Commercial-Institutional","2016"
"3467","Ogemaw","0","0.02","0","0.02","Commercial-Institutional","2016"
"3468","Ontonagon","0","0","0","0","Commercial-Institutional","2016"
"3469","Osceola","0","0","0","0.01","Commercial-Institutional","2016"
"3470","Oscoda","0","0","0","0","Commercial-Institutional","2016"
"3471","Otsego","0","0","0","0","Commercial-Institutional","2016"
"3472","Ottawa","0","0.01","0","0.01","Commercial-Institutional","2016"
"3473","Presque Isle","0","0","0","0","Commercial-Institutional","2016"
"3474","Roscommon","0","0.01","0","0.01","Commercial-Institutional","2016"
"3475","Saginaw","0","0","0","0","Commercial-Institutional","2016"
"3476","Saint Clair","0","0","0","0","Commercial-Institutional","2016"
"3477","Saint Joseph","0","0.35","0","0.35","Commercial-Institutional","2016"
"3478","Sanilac","0","0","0","0","Commercial-Institutional","2016"
"3479","Schoolcraft","0","0","0","0","Commercial-Institutional","2016"
"3480","Shiawassee","0","0","0","0","Commercial-Institutional","2016"
"3481","Tuscola","0","0","0","0","Commercial-Institutional","2016"
"3482","Van Buren","0","0.01","0","0.01","Commercial-Institutional","2016"
"3483","Washtenaw","0","0.07","0","0.07","Commercial-Institutional","2016"
"3484","Wayne","0","0.01","0","0.01","Commercial-Institutional","2016"
"3485","Wexford","0","0.05","0","0.05","Commercial-Institutional","2016"
"3486","Alcona","0","0.13","0","0.13","Electric Power Generation","2016"
"3487","Alger","0","0","0","0","Electric Power Generation","2016"
"3488","Allegan","0","0","0","0","Electric Power Generation","2016"
"3489","Alpena","2.15","0","0.62","2.15","Electric Power Generation","2016"
"3490","Antrim","0","0","0","0","Electric Power Generation","2016"
"3491","Arenac","0","0","0","0","Electric Power Generation","2016"
"3492","Baraga","2.15","0","0","2.15","Electric Power Generation","2016"
"3493","Barry","0","0","0","0","Electric Power Generation","2016"
"3494","Bay","0","0","2.15","2.15","Electric Power Generation","2016"
"3495","Benzie","0","0","0","0","Electric Power Generation","2016"
"3496","Berrien","2.15","0","0","2.15","Electric Power Generation","2016"
"3497","Branch","0","0","0","0","Electric Power Generation","2016"
"3498","Calhoun","0","0","0","0","Electric Power Generation","2016"
"3499","Cass","0","0","0","0","Electric Power Generation","2016"
"3500","Charlevoix","0","0","0","0","Electric Power Generation","2016"
"3501","Cheboygan","0","0","0","0","Electric Power Generation","2016"
"3502","Chippewa","0","0","0","0","Electric Power Generation","2016"
"3503","Clare","0","0","0","0","Electric Power Generation","2016"
"3504","Clinton","0","0","0","0","Electric Power Generation","2016"
"3505","Crawford","0","0.06","0","0.06","Electric Power Generation","2016"
"3506","Delta","0","0","0","0","Electric Power Generation","2016"
"3507","Dickinson","0","0","0","0","Electric Power Generation","2016"
"3508","Eaton","0","0","0.47","0.47","Electric Power Generation","2016"
"3509","Emmet","0","0","0","0","Electric Power Generation","2016"
"3510","Genesee","0","0.04","0","0.04","Electric Power Generation","2016"
"3511","Gladwin","0","0","0","0","Electric Power Generation","2016"
"3512","Gogebic","0","0","0","0","Electric Power Generation","2016"
"3513","Grand Traverse","0","0","0","0","Electric Power Generation","2016"
"3514","Gratiot","0","0","0","0","Electric Power Generation","2016"
"3515","Hillsdale","0","0.56","0","0.56","Electric Power Generation","2016"
"3516","Houghton","0","0","0","0","Electric Power Generation","2016"
"3517","Huron","0","0","0","0","Electric Power Generation","2016"
"3518","Ingham","0","0","2.15","2.15","Electric Power Generation","2016"
"3519","Ionia","0","0","0","0","Electric Power Generation","2016"
"3520","Iosco","0","0","0","0","Electric Power Generation","2016"
"3521","Iron","0","0","0","0","Electric Power Generation","2016"
"3522","Isabella","0","0.03","0","0.03","Electric Power Generation","2016"
"3523","Jackson","0","0","0","0","Electric Power Generation","2016"
"3524","Kalamazoo","0","0","0","0","Electric Power Generation","2016"
"3525","Kalkaska","0","0","0","0","Electric Power Generation","2016"
"3526","Kent","0","0","0.12","0.12","Electric Power Generation","2016"
"3527","Keweenaw","0","0","0","0","Electric Power Generation","2016"
"3528","Lake","0","0","0","0","Electric Power Generation","2016"
"3529","Lapeer","0","0","0","0","Electric Power Generation","2016"
"3530","Leelanau","0","0","0","0","Electric Power Generation","2016"
"3531","Lenawee","0","0","0","0","Electric Power Generation","2016"
"3532","Livingston","0","0","0","0","Electric Power Generation","2016"
"3533","Luce","0","0","0","0","Electric Power Generation","2016"
"3534","Mackinac","0","0","0","0","Electric Power Generation","2016"
"3535","Macomb","0","0","0","0","Electric Power Generation","2016"
"3536","Manistee","0","0.07","0.35","0.42","Electric Power Generation","2016"
"3537","Marquette","2.15","0","0","2.15","Electric Power Generation","2016"
"3538","Mason","0","0","0","0","Electric Power Generation","2016"
"3539","Mecosta","0","0","0","0","Electric Power Generation","2016"
"3540","Menominee","0","0","0","0","Electric Power Generation","2016"
"3541","Midland","0","0","1.76","1.76","Electric Power Generation","2016"
"3542","Missaukee","0","0.12","0","0.12","Electric Power Generation","2016"
"3543","Monroe","2.15","0.01","0","2.15","Electric Power Generation","2016"
"3544","Montcalm","0","0","0","0","Electric Power Generation","2016"
"3545","Montmorency","0","0","0","0","Electric Power Generation","2016"
"3546","Muskegon","0","0","2.15","2.15","Electric Power Generation","2016"
"3547","Newaygo","0","0","0","0","Electric Power Generation","2016"
"3548","Oakland","0","0","0","0","Electric Power Generation","2016"
"3549","Oceana","0","0","0","0","Electric Power Generation","2016"
"3550","Ogemaw","0","0","0","0","Electric Power Generation","2016"
"3551","Ontonagon","0","0","0","0","Electric Power Generation","2016"
"3552","Osceola","0","0","0","0","Electric Power Generation","2016"
"3553","Oscoda","0","0","0","0","Electric Power Generation","2016"
"3554","Otsego","0","0","0","0","Electric Power Generation","2016"
"3555","Ottawa","2.15","0.39","2.15","2.15","Electric Power Generation","2016"
"3556","Presque Isle","0","0","0","0","Electric Power Generation","2016"
"3557","Roscommon","0","0","0","0","Electric Power Generation","2016"
"3558","Saginaw","0","0","0","0","Electric Power Generation","2016"
"3559","Saint Clair","2.15","0","0","2.15","Electric Power Generation","2016"
"3560","Saint Joseph","0","0","0","0","Electric Power Generation","2016"
"3561","Sanilac","0","0","0","0","Electric Power Generation","2016"
"3562","Schoolcraft","0","0","0","0","Electric Power Generation","2016"
"3563","Shiawassee","0","0","0","0","Electric Power Generation","2016"
"3564","Tuscola","0","0","0","0","Electric Power Generation","2016"
"3565","Van Buren","2.15","0","0","2.15","Electric Power Generation","2016"
"3566","Washtenaw","0","0","0","0","Electric Power Generation","2016"
"3567","Wayne","2.15","0","2.15","2.15","Electric Power Generation","2016"
"3568","Wexford","0","0","0","0","Electric Power Generation","2016"
"3569","Alcona","0","0","0.32","0.32","Industrial-Manufacturing","2016"
"3570","Alger","1.54","0.1","0","1.65","Industrial-Manufacturing","2016"
"3571","Allegan","0","1.01","0.29","1.3","Industrial-Manufacturing","2016"
"3572","Alpena","0","0","1.78","1.78","Industrial-Manufacturing","2016"
"3573","Antrim","0","0.08","0","0.08","Industrial-Manufacturing","2016"
"3574","Arenac","0","0","0","0","Industrial-Manufacturing","2016"
"3575","Baraga","0.1","0","0","0.1","Industrial-Manufacturing","2016"
"3576","Barry","0","0.18","0.05","0.23","Industrial-Manufacturing","2016"
"3577","Bay","0","0","0.73","0.74","Industrial-Manufacturing","2016"
"3578","Benzie","0","0.05","0","0.05","Industrial-Manufacturing","2016"
"3579","Berrien","0","0.42","0","0.42","Industrial-Manufacturing","2016"
"3580","Branch","0","0.01","0.2","0.2","Industrial-Manufacturing","2016"
"3581","Calhoun","0","1.61","0.61","2.15","Industrial-Manufacturing","2016"
"3582","Cass","0","0.09","0.32","0.4","Industrial-Manufacturing","2016"
"3583","Charlevoix","0","2.15","1.01","2.15","Industrial-Manufacturing","2016"
"3584","Cheboygan","0","0","0.03","0.03","Industrial-Manufacturing","2016"
"3585","Chippewa","0.27","0","0","0.27","Industrial-Manufacturing","2016"
"3586","Clare","0","0.03","0.29","0.32","Industrial-Manufacturing","2016"
"3587","Clinton","0","0.2","0.25","0.45","Industrial-Manufacturing","2016"
"3588","Crawford","0","0.04","0","0.04","Industrial-Manufacturing","2016"
"3589","Delta","2.15","0.06","0.15","2.15","Industrial-Manufacturing","2016"
"3590","Dickinson","0","0.02","2.15","2.15","Industrial-Manufacturing","2016"
"3591","Eaton","0","0","0","0","Industrial-Manufacturing","2016"
"3592","Emmet","0","0.01","0","0.01","Industrial-Manufacturing","2016"
"3593","Genesee","0","0","0","0","Industrial-Manufacturing","2016"
"3594","Gladwin","0","0","0","0","Industrial-Manufacturing","2016"
"3595","Gogebic","0","0.06","0","0.06","Industrial-Manufacturing","2016"
"3596","Grand Traverse","0","0.21","0","0.21","Industrial-Manufacturing","2016"
"3597","Gratiot","0","0.01","0.1","0.11","Industrial-Manufacturing","2016"
"3598","Hillsdale","0","0.4","0","0.4","Industrial-Manufacturing","2016"
"3599","Houghton","0","0","0","0","Industrial-Manufacturing","2016"
"3600","Huron","0","0.02","0","0.02","Industrial-Manufacturing","2016"
"3601","Ingham","0","0.03","0.14","0.18","Industrial-Manufacturing","2016"
"3602","Ionia","0","0.14","0","0.14","Industrial-Manufacturing","2016"
"3603","Iosco","0","0.01","0.02","0.03","Industrial-Manufacturing","2016"
"3604","Iron","0","0","0","0","Industrial-Manufacturing","2016"
"3605","Isabella","0","0","0.42","0.42","Industrial-Manufacturing","2016"
"3606","Jackson","0","0.22","0.29","0.51","Industrial-Manufacturing","2016"
"3607","Kalamazoo","0","2.15","1.45","2.15","Industrial-Manufacturing","2016"
"3608","Kalkaska","0","0","0","0","Industrial-Manufacturing","2016"
"3609","Kent","0","0.29","0.18","0.47","Industrial-Manufacturing","2016"
"3610","Keweenaw","0","0","0","0","Industrial-Manufacturing","2016"
"3611","Lake","0","0","0","0","Industrial-Manufacturing","2016"
"3612","Lapeer","0","0.05","0","0.05","Industrial-Manufacturing","2016"
"3613","Leelanau","0","0.32","0.01","0.33","Industrial-Manufacturing","2016"
"3614","Lenawee","0","0.17","0.01","0.18","Industrial-Manufacturing","2016"
"3615","Livingston","0","0.36","1.44","1.8","Industrial-Manufacturing","2016"
"3616","Luce","0","0.02","0","0.02","Industrial-Manufacturing","2016"
"3617","Mackinac","2.15","0","0","2.15","Industrial-Manufacturing","2016"
"3618","Macomb","0","0.01","0","0.01","Industrial-Manufacturing","2016"
"3619","Manistee","1.01","0.2","2.15","2.15","Industrial-Manufacturing","2016"
"3620","Marquette","0","0.12","2.15","2.15","Industrial-Manufacturing","2016"
"3621","Mason","0","0.31","2.15","2.15","Industrial-Manufacturing","2016"
"3622","Mecosta","0","0.31","0","0.31","Industrial-Manufacturing","2016"
"3623","Menominee","0","0","0.45","0.45","Industrial-Manufacturing","2016"
"3624","Midland","0","0","1.28","1.28","Industrial-Manufacturing","2016"
"3625","Missaukee","0","0.04","0","0.04","Industrial-Manufacturing","2016"
"3626","Monroe","0","2.15","0","2.15","Industrial-Manufacturing","2016"
"3627","Montcalm","0","0.01","2.15","2.15","Industrial-Manufacturing","2016"
"3628","Montmorency","0","0","0","0","Industrial-Manufacturing","2016"
"3629","Muskegon","0","0.89","1.05","1.93","Industrial-Manufacturing","2016"
"3630","Newaygo","0","0","0","0","Industrial-Manufacturing","2016"
"3631","Oakland","0","1.4","2.15","2.15","Industrial-Manufacturing","2016"
"3632","Oceana","0","0.48","0","0.48","Industrial-Manufacturing","2016"
"3633","Ogemaw","0","0","0","0","Industrial-Manufacturing","2016"
"3634","Ontonagon","0","0","0","0","Industrial-Manufacturing","2016"
"3635","Osceola","0","0.33","0","0.33","Industrial-Manufacturing","2016"
"3636","Oscoda","0","0","0","0","Industrial-Manufacturing","2016"
"3637","Otsego","0","0","0","0","Industrial-Manufacturing","2016"
"3638","Ottawa","0","0.15","0.28","0.43","Industrial-Manufacturing","2016"
"3639","Presque Isle","1.56","0","2.15","2.15","Industrial-Manufacturing","2016"
"3640","Roscommon","0","0","0","0","Industrial-Manufacturing","2016"
"3641","Saginaw","0","0","0","0","Industrial-Manufacturing","2016"
"3642","Saint Clair","2.15","0","0","2.15","Industrial-Manufacturing","2016"
"3643","Saint Joseph","0","0.46","0.08","0.54","Industrial-Manufacturing","2016"
"3644","Sanilac","0","0.09","0","0.09","Industrial-Manufacturing","2016"
"3645","Schoolcraft","1.54","0","0","1.54","Industrial-Manufacturing","2016"
"3646","Shiawassee","0","0","0.01","0.01","Industrial-Manufacturing","2016"
"3647","Tuscola","0","0.04","0.08","0.12","Industrial-Manufacturing","2016"
"3648","Van Buren","0","0.47","0","0.47","Industrial-Manufacturing","2016"
"3649","Washtenaw","0","0.3","0.19","0.5","Industrial-Manufacturing","2016"
"3650","Wayne","2.15","0.56","2.15","2.15","Industrial-Manufacturing","2016"
"3651","Wexford","0","0","0","0","Industrial-Manufacturing","2016"
"3652","Alcona","0","0.04","0.01","0.05","Irrigation","2016"
"3653","Alger","0","0.01","0","0.01","Irrigation","2016"
"3654","Allegan","0","2.15","2.15","2.15","Irrigation","2016"
"3655","Alpena","0","0.02","0.13","0.15","Irrigation","2016"
"3656","Antrim","0","2.15","0.05","2.15","Irrigation","2016"
"3657","Arenac","0","0.04","0.06","0.1","Irrigation","2016"
"3658","Baraga","0","0","0","0","Irrigation","2016"
"3659","Barry","0","1.07","0.62","1.69","Irrigation","2016"
"3660","Bay","0.01","0.08","1.04","1.13","Irrigation","2016"
"3661","Benzie","0","0.36","0","0.36","Irrigation","2016"
"3662","Berrien","0","2.15","0.78","2.15","Irrigation","2016"
"3663","Branch","0","2.15","2.15","2.15","Irrigation","2016"
"3664","Calhoun","0","2.15","0.87","2.15","Irrigation","2016"
"3665","Cass","0","2.15","0.71","2.15","Irrigation","2016"
"3666","Charlevoix","0","0.05","0.05","0.1","Irrigation","2016"
"3667","Cheboygan","0","0.08","2.15","2.15","Irrigation","2016"
"3668","Chippewa","0.01","0.04","0","0.06","Irrigation","2016"
"3669","Clare","0","0.11","0","0.11","Irrigation","2016"
"3670","Clinton","0","0.42","0.57","0.98","Irrigation","2016"
"3671","Crawford","0","0.02","0.12","0.13","Irrigation","2016"
"3672","Delta","0.01","0.02","0.04","0.07","Irrigation","2016"
"3673","Dickinson","0","0.01","0.03","0.04","Irrigation","2016"
"3674","Eaton","0","0.21","0.08","0.29","Irrigation","2016"
"3675","Emmet","0.06","0.76","0","0.83","Irrigation","2016"
"3676","Genesee","0","0.16","0.11","0.27","Irrigation","2016"
"3677","Gladwin","0","0.01","0","0.01","Irrigation","2016"
"3678","Gogebic","0","0","0","0","Irrigation","2016"
"3679","Grand Traverse","0","0.7","0.09","0.78","Irrigation","2016"
"3680","Gratiot","0","2.15","0.37","2.15","Irrigation","2016"
"3681","Hillsdale","0","2.15","0.47","2.15","Irrigation","2016"
"3682","Houghton","0","0","0.01","0.01","Irrigation","2016"
"3683","Huron","0","0.13","0.33","0.46","Irrigation","2016"
"3684","Ingham","0","0.19","0.3","0.49","Irrigation","2016"
"3685","Ionia","0","0.67","0.52","1.19","Irrigation","2016"
"3686","Iosco","0","0.13","0","0.13","Irrigation","2016"
"3687","Iron","0","0.02","0.01","0.03","Irrigation","2016"
"3688","Isabella","0","2.15","0.37","2.15","Irrigation","2016"
"3689","Jackson","0","1.94","0.52","2.15","Irrigation","2016"
"3690","Kalamazoo","0","2.15","1.6","2.15","Irrigation","2016"
"3691","Kalkaska","0","1.94","0.47","2.15","Irrigation","2016"
"3692","Kent","0","1.87","0.84","2.15","Irrigation","2016"
"3693","Keweenaw","0","0","0","0","Irrigation","2016"
"3694","Lake","0","0","0","0","Irrigation","2016"
"3695","Lapeer","0","0.08","0.16","0.24","Irrigation","2016"
"3696","Leelanau","0","0.64","0.05","0.7","Irrigation","2016"
"3697","Lenawee","0","0.23","0.79","1.02","Irrigation","2016"
"3698","Livingston","0","0.33","0.25","0.58","Irrigation","2016"
"3699","Luce","0","0.48","0","0.48","Irrigation","2016"
"3700","Mackinac","0.01","0.06","0.01","0.08","Irrigation","2016"
"3701","Macomb","0.02","0.07","0.74","0.82","Irrigation","2016"
"3702","Manistee","0","0.74","0.1","0.85","Irrigation","2016"
"3703","Marquette","0","0.01","0.08","0.09","Irrigation","2016"
"3704","Mason","0","1.15","0.36","1.52","Irrigation","2016"
"3705","Mecosta","0","2.15","0.57","2.15","Irrigation","2016"
"3706","Menominee","0.01","0","0","0.01","Irrigation","2016"
"3707","Midland","0","0.09","0.04","0.13","Irrigation","2016"
"3708","Missaukee","0","1.73","0.42","2.15","Irrigation","2016"
"3709","Monroe","0","0.92","0.69","1.61","Irrigation","2016"
"3710","Montcalm","0","2.15","1.68","2.15","Irrigation","2016"
"3711","Montmorency","0","0.05","0.03","0.08","Irrigation","2016"
"3712","Muskegon","0.01","0.75","0.32","1.08","Irrigation","2016"
"3713","Newaygo","0","1.78","0.28","2.06","Irrigation","2016"
"3714","Oakland","0","1.58","0.79","2.15","Irrigation","2016"
"3715","Oceana","0","1.52","0.34","1.87","Irrigation","2016"
"3716","Ogemaw","0","0.04","0.02","0.06","Irrigation","2016"
"3717","Ontonagon","0","0","0","0","Irrigation","2016"
"3718","Osceola","0","0.29","0.15","0.44","Irrigation","2016"
"3719","Oscoda","0","0.06","0.09","0.14","Irrigation","2016"
"3720","Otsego","0","0.76","0","0.76","Irrigation","2016"
"3721","Ottawa","0","1.58","1.42","2.15","Irrigation","2016"
"3722","Presque Isle","0","0.27","0.05","0.32","Irrigation","2016"
"3723","Roscommon","0","0.05","0.01","0.06","Irrigation","2016"
"3724","Saginaw","0","0.76","0.15","0.91","Irrigation","2016"
"3725","Saint Clair","0.03","0.05","0.1","0.18","Irrigation","2016"
"3726","Saint Joseph","0","2.15","2.15","2.15","Irrigation","2016"
"3727","Sanilac","0","0.48","0.05","0.53","Irrigation","2016"
"3728","Schoolcraft","0","0.01","0.04","0.05","Irrigation","2016"
"3729","Shiawassee","0","0.04","0.06","0.1","Irrigation","2016"
"3730","Tuscola","0","0.59","1.71","2.15","Irrigation","2016"
"3731","Van Buren","0","2.15","0.7","2.15","Irrigation","2016"
"3732","Washtenaw","0","1.28","0.47","1.76","Irrigation","2016"
"3733","Wayne","0.06","0.28","0.33","0.67","Irrigation","2016"
"3734","Wexford","0","1.16","0.01","1.18","Irrigation","2016"
"3735","Alcona","0","0.02","0.26","0.28","Livestock","2016"
"3736","Alger","0","0","0","0","Livestock","2016"
"3737","Allegan","0","0.08","0","0.09","Livestock","2016"
"3738","Alpena","0","0","0","0","Livestock","2016"
"3739","Antrim","0","0","0","0","Livestock","2016"
"3740","Arenac","0","0","0","0","Livestock","2016"
"3741","Baraga","0","0","0","0","Livestock","2016"
"3742","Barry","0","0.16","0","0.16","Livestock","2016"
"3743","Bay","0","0","0","0","Livestock","2016"
"3744","Benzie","0","0.24","2.15","2.15","Livestock","2016"
"3745","Berrien","0","0","0","0","Livestock","2016"
"3746","Branch","0","0.02","0","0.02","Livestock","2016"
"3747","Calhoun","0","0","0","0","Livestock","2016"
"3748","Cass","0","0.04","0","0.04","Livestock","2016"
"3749","Charlevoix","0","0","0","0","Livestock","2016"
"3750","Cheboygan","0","0","0","0","Livestock","2016"
"3751","Chippewa","0","0.01","0","0.01","Livestock","2016"
"3752","Clare","0","0","0","0","Livestock","2016"
"3753","Clinton","0","0.3","0","0.3","Livestock","2016"
"3754","Crawford","0","0","0","0","Livestock","2016"
"3755","Delta","0","0","0","0","Livestock","2016"
"3756","Dickinson","0","0","0","0","Livestock","2016"
"3757","Eaton","0","0","0","0","Livestock","2016"
"3758","Emmet","0","1.5","0","1.5","Livestock","2016"
"3759","Genesee","0","0","0","0","Livestock","2016"
"3760","Gladwin","0","0","0","0","Livestock","2016"
"3761","Gogebic","0","0","0","0","Livestock","2016"
"3762","Grand Traverse","0","0","0","0","Livestock","2016"
"3763","Gratiot","0","0.25","0","0.25","Livestock","2016"
"3764","Hillsdale","0","0.1","0","0.1","Livestock","2016"
"3765","Houghton","0","0","0","0","Livestock","2016"
"3766","Huron","0","0.13","0","0.13","Livestock","2016"
"3767","Ingham","0","0","0","0","Livestock","2016"
"3768","Ionia","0","0.23","0","0.23","Livestock","2016"
"3769","Iosco","0","0","0","0","Livestock","2016"
"3770","Iron","0","0","0","0","Livestock","2016"
"3771","Isabella","0","0.07","0","0.07","Livestock","2016"
"3772","Jackson","0","0.59","0","0.59","Livestock","2016"
"3773","Kalamazoo","0","0.1","0","0.1","Livestock","2016"
"3774","Kalkaska","0","0","0","0","Livestock","2016"
"3775","Kent","0","0.07","0","0.07","Livestock","2016"
"3776","Keweenaw","0","0","0","0","Livestock","2016"
"3777","Lake","0","0","0","0","Livestock","2016"
"3778","Lapeer","0","0","0.01","0.01","Livestock","2016"
"3779","Leelanau","0","0","0","0","Livestock","2016"
"3780","Lenawee","0","0.14","0","0.14","Livestock","2016"
"3781","Livingston","0","0","0","0","Livestock","2016"
"3782","Luce","0","0","0","0","Livestock","2016"
"3783","Mackinac","0","0","0","0","Livestock","2016"
"3784","Macomb","0","0","0","0","Livestock","2016"
"3785","Manistee","0","0","0","0","Livestock","2016"
"3786","Marquette","0","0.35","2.15","2.15","Livestock","2016"
"3787","Mason","0","0.03","0","0.03","Livestock","2016"
"3788","Mecosta","0","0.03","0","0.03","Livestock","2016"
"3789","Menominee","0","0.01","0","0.01","Livestock","2016"
"3790","Midland","0","0.05","0","0.05","Livestock","2016"
"3791","Missaukee","0","0.11","0","0.11","Livestock","2016"
"3792","Monroe","0","0","0","0","Livestock","2016"
"3793","Montcalm","0","0.03","0","0.03","Livestock","2016"
"3794","Montmorency","0","0","0","0","Livestock","2016"
"3795","Muskegon","0","0.24","0","0.24","Livestock","2016"
"3796","Newaygo","0","0.28","0.09","0.37","Livestock","2016"
"3797","Oakland","0","0","0","0","Livestock","2016"
"3798","Oceana","0","0.02","0","0.02","Livestock","2016"
"3799","Ogemaw","0","0.01","0","0.01","Livestock","2016"
"3800","Ontonagon","0","0","0","0","Livestock","2016"
"3801","Osceola","0","0","0","0","Livestock","2016"
"3802","Oscoda","0","0","0","0","Livestock","2016"
"3803","Otsego","0","0","0","0","Livestock","2016"
"3804","Ottawa","0","0.07","0","0.07","Livestock","2016"
"3805","Presque Isle","0","0","0","0","Livestock","2016"
"3806","Roscommon","0","0","0","0","Livestock","2016"
"3807","Saginaw","0","0","0","0","Livestock","2016"
"3808","Saint Clair","0","0","0","0","Livestock","2016"
"3809","Saint Joseph","0","0","0","0","Livestock","2016"
"3810","Sanilac","0","0.06","0","0.06","Livestock","2016"
"3811","Schoolcraft","0","0.68","0.74","1.42","Livestock","2016"
"3812","Shiawassee","0","0.06","0","0.06","Livestock","2016"
"3813","Tuscola","0","0.04","0","0.04","Livestock","2016"
"3814","Van Buren","0","0.06","0","0.06","Livestock","2016"
"3815","Washtenaw","0","0.11","0","0.11","Livestock","2016"
"3816","Wayne","0","0","0","0","Livestock","2016"
"3817","Wexford","0","0","0","0","Livestock","2016"
"3818","Alcona","0","0","0","0","Other","2016"
"3819","Alger","0","0","0","0","Other","2016"
"3820","Allegan","0","0.55","0.07","0.62","Other","2016"
"3821","Alpena","0","0","0","0","Other","2016"
"3822","Antrim","0","0.01","0","0.01","Other","2016"
"3823","Arenac","0","0","0","0","Other","2016"
"3824","Baraga","0","0","0","0","Other","2016"
"3825","Barry","0","0","0","0","Other","2016"
"3826","Bay","0","0","0","0","Other","2016"
"3827","Benzie","0","0.02","0","0.02","Other","2016"
"3828","Berrien","0","0.04","0","0.04","Other","2016"
"3829","Branch","0","0","0","0","Other","2016"
"3830","Calhoun","0","0.18","0","0.18","Other","2016"
"3831","Cass","0","0.04","0","0.04","Other","2016"
"3832","Charlevoix","0","0","0","0","Other","2016"
"3833","Cheboygan","0","0","0","0","Other","2016"
"3834","Chippewa","0.16","0","0","0.16","Other","2016"
"3835","Clare","0","0","0","0","Other","2016"
"3836","Clinton","0","0","0","0","Other","2016"
"3837","Crawford","0","0","0","0","Other","2016"
"3838","Delta","0","0","0","0","Other","2016"
"3839","Dickinson","0","0","0","0","Other","2016"
"3840","Eaton","0","0","0","0","Other","2016"
"3841","Emmet","0","0.28","0.09","0.37","Other","2016"
"3842","Genesee","0","0","0","0","Other","2016"
"3843","Gladwin","0","0","0","0","Other","2016"
"3844","Gogebic","0","0","0","0","Other","2016"
"3845","Grand Traverse","0","0.03","0","0.03","Other","2016"
"3846","Gratiot","0","0","0","0","Other","2016"
"3847","Hillsdale","0","0","0","0","Other","2016"
"3848","Houghton","0","0","0","0","Other","2016"
"3849","Huron","0","0","0","0","Other","2016"
"3850","Ingham","0","0","0","0","Other","2016"
"3851","Ionia","0","0","0","0","Other","2016"
"3852","Iosco","0","0","0","0","Other","2016"
"3853","Iron","0","0","0","0","Other","2016"
"3854","Isabella","0","0","0","0","Other","2016"
"3855","Jackson","0","0","0","0","Other","2016"
"3856","Kalamazoo","0","0.1","0","0.1","Other","2016"
"3857","Kalkaska","0","0.12","0","0.12","Other","2016"
"3858","Kent","0","0.05","0","0.05","Other","2016"
"3859","Keweenaw","0","0","0","0","Other","2016"
"3860","Lake","0","0","0","0","Other","2016"
"3861","Lapeer","0","0","0","0","Other","2016"
"3862","Leelanau","0","0.05","0","0.05","Other","2016"
"3863","Lenawee","0","0","0","0","Other","2016"
"3864","Livingston","0","0","0","0","Other","2016"
"3865","Luce","0","0","0","0","Other","2016"
"3866","Mackinac","0","0","0","0","Other","2016"
"3867","Macomb","0","0","0","0","Other","2016"
"3868","Manistee","0","0","0","0","Other","2016"
"3869","Marquette","0","0","0","0","Other","2016"
"3870","Mason","0","0.05","0","0.05","Other","2016"
"3871","Mecosta","0","0","0","0","Other","2016"
"3872","Menominee","0","0","0","0","Other","2016"
"3873","Midland","0","0","0","0","Other","2016"
"3874","Missaukee","0","0","0","0","Other","2016"
"3875","Monroe","0","0.01","0","0.01","Other","2016"
"3876","Montcalm","0","0.37","0","0.37","Other","2016"
"3877","Montmorency","0","0","0","0","Other","2016"
"3878","Muskegon","0","0","0","0","Other","2016"
"3879","Newaygo","0","0","0","0","Other","2016"
"3880","Oakland","0","2.09","1.42","2.15","Other","2016"
"3881","Oceana","0","0.04","0","0.04","Other","2016"
"3882","Ogemaw","0","0","0","0","Other","2016"
"3883","Ontonagon","0","0","0","0","Other","2016"
"3884","Osceola","0","0","0","0","Other","2016"
"3885","Oscoda","0","0","0","0","Other","2016"
"3886","Otsego","0","0","0","0","Other","2016"
"3887","Ottawa","0","0.01","0","0.01","Other","2016"
"3888","Presque Isle","0","0","0","0","Other","2016"
"3889","Roscommon","0","0","0","0","Other","2016"
"3890","Saginaw","0","0","0","0","Other","2016"
"3891","Saint Clair","0","0","0","0","Other","2016"
"3892","Saint Joseph","0","1.08","0","1.08","Other","2016"
"3893","Sanilac","0","0","0","0","Other","2016"
"3894","Schoolcraft","0","0","0","0","Other","2016"
"3895","Shiawassee","0","0","0","0","Other","2016"
"3896","Tuscola","0","0","0","0","Other","2016"
"3897","Van Buren","0","0.01","0","0.01","Other","2016"
"3898","Washtenaw","0","0","0","0","Other","2016"
"3899","Wayne","0","0","0","0","Other","2016"
"3900","Wexford","0","0","0","0","Other","2016"
"3901","Alcona","0","0.04","0","0.04","Public Water Supply","2016"
